700.0, 12, 350.0
700.0, 18, 200.0
600.0, 12, 300.0
600.0, 18, 175.0
500.0, 8, 300.0
400.0, 6, 300.0
830.0, 16, 400.0
850.0, 1, 850.0
850.0, 2, 850.0
850.0, 3, 710.0
780.0, 1, 780.0
780.0, 2, 680.0
780.0, 3, 660.0
710.0, 1, 710.0
710.0, 2, 630.0
750.0, 1, 650.0
750.0, 2, 520.0
750.0, 3, 510.0  
1300.0, 12, 730.0
1300.0, 24, 450.0
1300.0, 24, 470.0
1000.0, 16, 220.0
900.0, 15, 200.0
630.0, 30, 280.0
